-0.0291169	-0.125105	-0.281536	0.103291	-0.192768	0.161112	0.216987	0.107209	-0.0723323	-0.167016	0.287803	-0.241094	-0.153287	-0.65064	-0.257122	-0.0941992	-0.183937	-0.261729	-0.304464	0.226685	0.222072	-0.42904	-0.115779	0.454159	-0.410027	-0.040439	0.370315	0.0284426	0.235523	0.105498	0.189475	-0.371334	0.352982	-0.0355474	-0.189769	-0.337603	0.237311	-0.307031	-0.298563	0.154242	0.0210488	0.0811037	0.285697	0.113974	-0.0680237	-0.241149	-0.200323	0.362005	0.0820642	-0.0642576
-0.129802	-0.379753	-0.0846251	-0.170184	-0.142311	0.00569772	0.00440481	0.237409	-0.167301	0.0451561	0.52608	-0.0334677	0.0827713	-0.537695	-0.311292	0.0233388	0.0855226	-0.346145	-0.308733	0.073164	0.130572	-0.197004	-0.00447215	0.190816	-0.399024	-0.155961	0.371195	0.0792235	0.390959	0.335549	0.3639	-0.229847	0.512008	0.00578317	-0.148655	-0.194934	0.163904	-0.410897	-0.335173	0.14854	-0.0502542	0.202599	0.0894496	0.0298543	-0.10877	-0.168169	-0.101821	0.286363	-0.194441	-0.268795
0.0322578	-0.165702	0.0717679	0.104088	-0.13333	-0.0150174	0.222466	0.202132	-0.058717	-0.132478	0.30098	-0.185064	0.00153601	-0.480907	0.0579154	-0.0270263	0.0873195	-0.0832208	-0.205045	0.084568	0.13952	-0.10241	0.106439	0.401597	-0.50385	0.0588918	0.328303	0.00998174	0.253512	0.424646	0.10537	-0.294608	0.462551	0.0457055	-0.314102	-0.00667517	0.00823031	-0.127011	-0.278276	0.0122086	-0.142232	0.23627	0.110396	-0.210151	-0.248636	-0.0857547	-0.0370702	0.219824	-0.0327977	-0.0431426
-0.0697582	-0.284935	-0.0552767	-0.0856022	-0.279077	0.0956762	0.173973	0.139652	-0.0184107	-0.109655	0.427072	-0.0734168	-0.0545859	-0.634948	-0.0467614	0.0529156	0.00657943	-0.32393	-0.33046	-0.0103453	0.181557	-0.257592	0.0154999	0.275878	-0.413712	-0.0885583	0.255663	0.122674	0.263083	0.321958	0.138529	-0.350816	0.458291	0.0215193	-0.180241	-0.138026	0.121481	-0.286692	-0.234775	0.084358	-0.0883732	0.224549	0.190639	0.0178759	-0.0790455	-0.188488	-0.173906	0.322491	-0.0915957	-0.193143
0.157078	-0.379981	0.0344198	-0.0343836	-0.143022	-0.0416088	0.316691	0.260287	-0.028147	-0.178594	0.317043	-0.171385	0.0202021	-0.349288	0.21549	-0.064818	-0.0502547	-0.120868	-0.152799	0.0793199	0.313431	-0.0745255	0.160409	0.372963	-0.539842	-0.170113	0.295548	0.0184614	0.176925	0.515153	0.173242	-0.201354	0.542016	0.0860213	-0.424988	0.113003	0.105516	-0.195542	-0.214815	0.0240927	-0.0499561	0.212463	-0.188888	-0.0613998	-0.094881	0.0860862	0.0356937	0.413317	-0.0654201	-0.21471
0.102162	0.245648	0.217473	0.622011	0.0303753	-0.169699	0.230884	0.18796	-0.0275868	-0.376392	0.107182	-0.261582	-0.028197	-0.469959	-0.276555	-0.0930244	0.126213	0.285037	0.00740169	-0.0405961	0.0358656	-0.105287	0.24444	0.855514	-0.670099	0.632102	0.358184	-0.065083	0.101629	0.242264	0.16164	-0.416986	0.438826	-0.124323	-0.218888	-0.0446888	-0.294194	-0.342157	-0.1765	0.133036	-0.201967	0.105978	0.564858	-0.495365	-0.541754	-0.206051	-0.24434	0.0802827	0.14714	0.450708
0.0234303	0.0339785	-0.0348948	0.340697	-0.032393	-0.0839754	0.0427564	0.111079	-0.282287	-0.282734	0.0324505	-0.316298	-0.0876141	-0.394994	-0.349361	-0.163384	-0.284095	-0.0817031	-0.075266	0.189659	0.18498	-0.201983	-0.0563273	0.74315	-0.695003	0.266992	0.488778	-0.0179425	0.132576	0.213557	0.104618	-0.255048	0.498159	-0.0679212	-0.28274	-0.205446	-0.104487	-0.12883	-0.222281	0.00535703	-0.191542	0.048938	0.228957	-0.184108	-0.334536	-0.0295224	-0.0703731	0.214062	0.0877759	0.295332
-0.0730254	-0.265159	-0.0394406	0.026209	-0.156062	0.0115827	0.181331	0.310825	-0.170241	-0.0625783	0.227683	-0.213388	0.193636	-0.487519	0.0716552	-0.0980796	-0.0882466	-0.163997	-0.141663	0.0343014	0.0513382	-0.0925707	0.0968907	0.329263	-0.52937	-0.00174222	0.321602	0.0433326	0.272258	0.478031	0.168471	-0.188459	0.459111	0.0144096	-0.373132	-0.0840367	0.0822553	-0.19473	-0.299511	0.139879	-0.187498	0.174515	0.0865891	-0.146641	-0.228448	-0.114214	-0.110285	0.148392	-0.15021	-0.138907
-0.0335128	-0.265518	-0.0661562	0.0253695	-0.106419	-0.0248467	0.153958	0.32127	-0.149743	-0.116294	0.202804	-0.0993507	0.106529	-0.38079	0.00320583	-0.0320436	-0.0545236	-0.154282	-0.219458	0.0519389	0.179919	-0.078872	0.0807916	0.447108	-0.531712	0.0805976	0.40482	-0.00947454	0.261078	0.464357	0.268972	-0.206768	0.550447	0.0167433	-0.288092	-0.0656529	-0.0409553	-0.256892	-0.225739	0.080546	-0.169113	0.0687708	-0.0480257	-0.0916813	-0.138702	-0.0300217	-0.0362883	0.277508	-0.0662356	-0.168088
-0.199599	-0.354818	0.121348	-0.163934	-0.0425908	-0.0304216	-0.00300215	0.248885	-0.0625447	-0.0354323	0.518093	-0.155252	0.0403093	-0.53846	-0.453432	-0.0131591	0.0685139	-0.289842	-0.289056	0.118241	0.183835	-0.224364	0.0084839	0.281787	-0.48291	-0.199723	0.358892	0.0964617	0.352917	0.21032	0.428183	-0.259776	0.552431	-0.0987834	-0.0739269	-0.141474	0.153738	-0.423784	-0.232617	0.247848	-0.164854	0.176691	0.113934	0.151386	-0.0419545	-0.120864	-0.121722	0.377956	-0.176521	-0.252077
-0.14835	-0.445493	-0.101197	-0.178766	-0.111385	0.0710418	0.0324427	0.21304	-0.154667	-0.0136556	0.471906	-0.0706545	0.0471204	-0.595682	-0.504577	-0.028849	-0.0777404	-0.385226	-0.288457	0.0956078	0.191971	-0.285449	-0.0655364	0.243955	-0.454134	-0.16515	0.356928	0.0573213	0.33412	0.233467	0.426182	-0.229988	0.547094	-0.0417702	-0.155339	-0.229223	0.238681	-0.436136	-0.275947	0.273973	-0.0755632	0.0905993	0.0918469	0.145812	-0.0527803	-0.112588	-0.156227	0.348661	-0.197587	-0.235037
-0.0188261	-0.213966	-0.0572116	0.0451772	-0.161431	0.0431455	0.151568	0.155952	-0.0854958	-0.182664	0.328469	-0.156847	-0.0582213	-0.500267	-0.151295	-0.070325	-0.0361381	-0.234467	-0.217462	0.127431	0.23229	-0.195623	0.0116892	0.383971	-0.48186	-0.0683422	0.365023	0.0444273	0.266342	0.330917	0.189385	-0.233976	0.489362	-0.00542909	-0.213198	-0.131193	0.134911	-0.200403	-0.273407	0.0755092	-0.100384	0.173599	0.124442	-0.0596856	-0.149748	-0.0989485	-0.0795334	0.284681	-0.0237497	-0.0756767
-0.0738748	-0.310864	-0.0329995	-0.0284011	-0.185414	0.0171073	0.101429	0.182632	-0.073089	-0.0521196	0.351235	-0.133007	-0.0153701	-0.604021	-0.180447	-0.00865247	0.0270727	-0.27709	-0.230206	0.0787362	0.193334	-0.229165	0.0489142	0.317072	-0.459466	-0.0470612	0.314931	0.0966291	0.309573	0.284243	0.24676	-0.29231	0.487755	-0.00916937	-0.188073	-0.085004	0.112945	-0.271588	-0.234019	0.0938324	-0.114584	0.165718	0.124113	0.000955726	-0.116868	-0.143573	-0.147458	0.253135	-0.101291	-0.116324
-0.0779955	-0.33879	-0.0474116	-0.106719	-0.158178	0.025269	0.104058	0.253298	-0.110728	-0.0151877	0.42496	-0.117947	0.10376	-0.502748	-0.120993	-0.00873391	0.0203943	-0.257765	-0.229094	0.0795166	0.129057	-0.153609	0.048719	0.242326	-0.448955	-0.0848138	0.331532	0.0757303	0.326299	0.381228	0.276533	-0.222501	0.51517	0.0371149	-0.269366	-0.124517	0.135969	-0.28527	-0.277641	0.1285	-0.109791	0.208814	0.0577861	-0.0342843	-0.137032	-0.0762007	-0.11224	0.279148	-0.141236	-0.195134
0.0522553	-0.100187	-0.0391225	0.179602	-0.0851652	-0.0394888	0.197151	0.155414	-0.055754	-0.294585	0.179973	-0.279618	-0.100434	-0.441202	-0.199418	-0.157654	-0.163272	-0.107313	-0.148765	0.211093	0.240827	-0.227729	0.0475779	0.57244	-0.581351	0.0224691	0.380089	-0.0306165	0.155068	0.267866	0.134769	-0.252504	0.468349	-0.0498314	-0.321057	-0.0795858	0.0363855	-0.136527	-0.221759	0.0657296	-0.0888898	0.0541397	0.0880044	-0.0882496	-0.200287	-0.036993	-0.0805499	0.320349	0.0776296	0.0653255
-0.118023	-0.122608	-0.10574	0.113812	-0.0490054	0.0160433	0.0191568	0.13622	-0.227388	-0.18083	0.204749	-0.222748	-0.00430869	-0.448424	-0.425845	-0.188722	-0.195903	-0.195394	-0.160548	0.207662	0.118673	-0.232684	-0.0750479	0.581615	-0.583303	0.145319	0.455944	0.0270186	0.200803	0.20358	0.256597	-0.224687	0.461551	-0.0928458	-0.273162	-0.273601	0.0402377	-0.207026	-0.271729	0.115947	-0.176903	0.0277927	0.179901	-0.0458763	-0.231505	-0.0303515	-0.160481	0.276173	0.0385907	0.0600421
-0.04585	-0.233179	0.136765	-0.035418	-0.154572	-0.00939296	0.132334	0.222261	-0.0493025	-0.0614951	0.364629	-0.119551	0.00758961	-0.543423	-0.106172	0.0141815	0.116404	-0.208885	-0.287767	0.0194228	0.174635	-0.170157	0.068218	0.295117	-0.491457	-0.0508245	0.344097	0.0429473	0.309099	0.412201	0.134584	-0.25991	0.482932	0.0277218	-0.186189	-0.0389934	0.0759238	-0.167851	-0.246337	0.0556914	-0.177909	0.257458	0.234594	-0.176132	-0.225181	-0.0813668	-0.0837623	0.169455	-0.100921	-0.0583098
-0.0562417	-0.11566	0.0359115	0.151459	-0.0713073	-0.0341516	0.170689	0.28902	-0.0450794	-0.0341098	0.30705	-0.206052	0.0323226	-0.452769	-0.0764852	-0.0661645	0.0476175	-0.0784627	-0.13554	0.0519246	0.0320048	-0.0904595	0.113092	0.492346	-0.554941	0.247197	0.317643	-0.0419106	0.215688	0.37655	0.206713	-0.284066	0.418145	-0.0100924	-0.324561	-0.0845371	-0.0639705	-0.228429	-0.245154	0.0627121	-0.158901	0.113988	0.171179	-0.179811	-0.28897	-0.126304	-0.0755035	0.228256	-0.00576376	-0.0311381
0.000240218	-0.307106	-0.00613165	0.0761487	-0.156994	-0.0341876	0.12008	0.214789	-0.114255	-0.0661759	0.242065	-0.168031	0.0330591	-0.471992	0.0272227	0.0590494	0.0691157	-0.101941	-0.14302	0.0676836	0.209843	-0.120967	0.228198	0.329992	-0.538718	-0.0403253	0.398148	0.0288438	0.205827	0.454927	0.134688	-0.207008	0.482618	0.125399	-0.266336	-0.0464608	0.057777	-0.182883	-0.329259	0.057628	-0.130196	0.212337	-0.0410304	-0.12837	-0.210903	0.00905499	-0.16528	0.175048	-0.061391	-0.0897757
0.177367	-0.219778	-0.0666799	0.221639	-0.156609	-0.126189	0.212918	0.220792	-0.134106	-0.18089	0.141799	-0.155847	-0.0660998	-0.321503	0.226486	-0.00916319	-0.138794	-0.0832446	-0.0967339	0.0362968	0.240455	-0.111643	0.0677498	0.545879	-0.700936	0.0958817	0.317263	0.0280324	0.11808	0.496606	0.0213466	-0.251254	0.513597	0.0950421	-0.460478	-0.0202748	-0.0148292	-0.0551148	-0.24864	-0.115122	-0.11263	0.107274	-0.109674	-0.193083	-0.242559	0.0815971	0.0503099	0.320142	0.081416	-0.0519016
0.114766	-0.175536	0.0684488	0.0690307	-0.168222	-0.0242136	0.239565	0.211294	-0.00908311	-0.121052	0.271971	-0.148057	-0.048737	-0.404588	0.202028	-0.0130564	0.0121028	-0.118432	-0.150414	0.0523163	0.23657	-0.0572823	0.0824853	0.417248	-0.594384	0.0426798	0.31386	0.0237871	0.242049	0.49091	0.0800442	-0.246275	0.493837	0.0719277	-0.391583	0.0850461	0.0226592	-0.0544167	-0.240624	-0.0264667	-0.152697	0.241816	1.65038e-06	-0.225947	-0.227885	0.00763416	0.006932	0.268987	-0.0315338	-0.101451
-0.117123	-0.269432	-0.0324816	-0.0814453	-0.145626	0.0555371	0.100497	0.190524	-0.0995737	-0.0256641	0.402537	-0.16554	0.0352722	-0.577121	-0.278591	-0.0277961	-0.00976827	-0.267049	-0.234003	0.0654809	0.130459	-0.230262	0.00770715	0.285945	-0.467597	-0.0661445	0.309153	0.0461027	0.30348	0.309229	0.281168	-0.26284	0.447789	-0.0337488	-0.213226	-0.171727	0.156345	-0.313876	-0.273039	0.192012	-0.120235	0.192136	0.165101	-0.00206937	-0.139441	-0.147688	-0.13205	0.276318	-0.12039	-0.151869
0.0728507	-0.367238	-0.200965	0.19363	-0.205854	-0.188813	0.200854	0.218521	-0.119675	-0.140979	0.230899	-0.181328	-0.00471929	-0.436953	0.188343	0.0305412	-0.160803	-0.0352528	-0.0221148	0.0464836	0.25249	-0.0472805	0.18464	0.449062	-0.659475	0.0109078	0.302215	-0.0709407	0.0406399	0.537231	0.0450569	-0.228895	0.480368	0.16375	-0.379614	-0.143679	0.033928	-0.171326	-0.29444	-0.076824	-0.0503272	0.0599907	-0.106563	-0.0815405	-0.213605	0.113134	-0.139507	0.212253	0.0251388	-0.110217
0.00117789	-0.30926	0.149257	0.0287487	-0.0432636	-0.0943098	0.159313	0.246784	-0.064	-0.204661	0.361671	-0.134626	0.045952	-0.454154	0.0929721	-0.046666	0.0288131	-0.0714618	-0.160296	0.061461	0.244895	-0.045646	0.18264	0.326206	-0.589901	-0.144343	0.378404	0.0639753	0.22413	0.489119	0.122	-0.210155	0.533167	0.0505292	-0.311589	0.0395593	0.0920693	-0.178865	-0.205955	0.0160268	-0.160805	0.327221	-0.0665879	-0.106011	-0.121939	0.0505326	-0.11107	0.1946	-0.0106172	-0.0816408
-0.104087	-0.440036	-0.0987739	-0.0197585	-0.148407	-0.016902	0.0278618	0.192036	-0.162876	-0.0968666	0.359006	-0.114223	0.0549177	-0.540891	-0.2315	-0.0365125	-0.027254	-0.285824	-0.198408	0.141802	0.196601	-0.206017	0.0353218	0.295944	-0.457353	-0.136476	0.387729	0.0462368	0.283924	0.317669	0.266473	-0.171204	0.550254	0.0210176	-0.201206	-0.141109	0.159173	-0.271076	-0.284321	0.0962457	-0.136559	0.175508	-0.015859	0.0236865	-0.125138	-0.0370491	-0.152392	0.263323	-0.112545	-0.130319
-0.00684432	-0.120642	0.205523	0.0116297	-0.229587	0.0416845	0.210602	0.193367	0.0209519	-0.115025	0.43069	-0.186028	-0.0254498	-0.601798	0.00852152	0.0482832	0.185285	-0.166668	-0.23815	-0.0018428	0.117585	-0.168918	0.159084	0.328492	-0.443814	0.0651766	0.258136	0.1118	0.286535	0.313177	0.10695	-0.40083	0.430825	0.0435037	-0.22626	-0.00187266	-0.0242577	-0.183607	-0.222079	0.0600077	-0.157259	0.31674	0.284969	-0.168419	-0.188772	-0.221033	-0.142336	0.180817	-0.0666224	-0.0485823
0.202114	-0.0101076	0.395246	-0.0887346	-0.0769	-0.0786421	0.199897	0.246444	0.17381	-0.149526	0.447235	-0.194321	-0.0334897	-0.543465	0.148933	0.0381882	0.273215	-0.0504806	-0.311263	0.040674	0.339126	-0.0365483	0.146066	0.26173	-0.61592	-0.293566	0.235121	0.181855	0.224097	0.658455	0.00395042	-0.280396	0.461443	0.139072	-0.357312	0.215152	-0.0209738	0.0991612	-0.347997	-0.127672	-0.135367	0.372295	0.0582621	-0.327494	-0.282101	0.0102269	-0.00520573	0.143439	0.0293781	-0.122891
-0.0081601	-0.142822	0.0948899	0.110447	-0.111641	-0.0501238	0.0845008	0.140948	-0.137304	-0.160351	0.203694	-0.227693	0.0283693	-0.48038	-0.161518	-0.0136773	-0.0140811	-0.159258	-0.177798	0.160117	0.220351	-0.182409	0.0689023	0.470793	-0.56313	0.0636156	0.402712	0.04715	0.285979	0.314234	0.132959	-0.249146	0.530801	0.00926076	-0.248866	-0.0114909	0.0426052	-0.127929	-0.273746	0.0693301	-0.173186	0.197172	0.11856	-0.158276	-0.251914	-0.0469687	-0.0869865	0.125934	-0.0363659	0.118212
0.271073	-0.0738236	0.0133326	0.228672	-0.147455	-0.246876	0.233295	0.254575	-0.0975088	-0.167094	0.202457	-0.245382	-0.0899913	-0.353687	0.304732	0.062683	-0.0558274	-0.0111284	-0.186449	-0.0350908	0.253721	-0.0712432	0.0752108	0.496229	-0.769292	0.0644902	0.229835	0.0615161	0.0581069	0.53884	-0.104205	-0.391063	0.522639	0.158323	-0.46396	0.0688729	-0.100562	-0.023491	-0.302773	-0.211215	-0.0721064	0.117749	-0.0112231	-0.250257	-0.339476	0.114712	0.131011	0.245073	0.139375	0.037968
-0.102176	-0.428075	0.0339087	-0.0656269	-0.174411	0.0243648	0.148224	0.226628	0.0124341	-0.231053	0.339521	-0.0594412	-0.0515425	-0.658818	0.0627717	0.00442787	0.0630444	-0.329769	-0.239064	0.0282579	0.351288	-0.262086	0.0593428	0.298024	-0.525963	-0.0158409	0.298728	0.18916	0.339256	0.319659	0.129795	-0.360236	0.505298	0.0628611	-0.151648	0.10625	0.130054	-0.113141	-0.0628095	-0.0232189	-0.264986	0.226589	0.107552	-0.00822551	-0.0606299	-0.150058	-0.100881	0.195951	-0.0337132	-0.116713
0.000224045	-0.174706	-0.0181131	0.098777	-0.163533	0.00547801	0.149513	0.199973	-0.0952735	-0.0336866	0.332282	-0.149039	-0.0116837	-0.533423	-0.0496355	0.0237753	0.0546877	-0.160602	-0.20114	0.0645512	0.0869219	-0.179656	0.0848815	0.369928	-0.501883	0.117378	0.327579	0.0361754	0.229849	0.380994	0.147801	-0.286629	0.442078	0.0372899	-0.265385	-0.10696	0.0444854	-0.208829	-0.266826	0.0756524	-0.11487	0.172333	0.17715	-0.150541	-0.261127	-0.143628	-0.115255	0.200687	-0.0891647	-0.0778354
0.221096	-0.0626252	0.2057	0.165747	-0.113953	0.0484385	0.675153	0.386731	0.24241	-0.175932	0.302308	-0.273141	-0.030725	-0.234775	0.54555	-0.103751	0.117326	0.117551	-0.0966608	0.0712902	0.0243083	0.138906	0.224861	0.529023	-0.459771	0.403794	0.258496	-0.100555	0.286111	0.55228	0.226992	-0.504133	0.407531	-0.0575064	-0.606161	0.0365001	-0.165597	-0.078244	-0.217215	-0.0099924	-0.118153	0.305219	-0.0873521	-0.340173	-0.17616	-0.17959	0.210792	0.445278	0.156671	-0.24831
-0.176343	0.087357	0.211615	0.613363	0.0820744	-0.218084	0.263933	0.181242	-0.223424	-0.232361	0.0784198	-0.584685	-0.20077	-0.643049	-0.354026	-0.147904	-0.083776	0.189311	-0.0847916	0.0870056	-0.144024	-0.14029	0.142349	1.02404	-0.795086	0.82157	0.280859	-0.277387	0.0452465	0.149798	-0.00879939	-0.371272	0.360135	-0.0737516	-0.318458	-0.0865669	-0.381401	-0.176579	-0.0584373	-0.0823228	-0.160049	0.151578	0.58651	-0.390823	-0.419756	-0.247544	-0.135712	0.0523865	0.179375	0.678113
-0.181759	-0.411512	-0.223962	-0.134614	-0.101799	0.0455335	-0.00851221	0.194579	-0.239825	-0.03153	0.415395	-0.0815609	0.0247457	-0.577354	-0.525098	-0.100404	-0.119556	-0.388975	-0.288837	0.165246	0.182656	-0.293761	-0.105479	0.304662	-0.419682	-0.180404	0.451226	0.0524487	0.358294	0.227322	0.440544	-0.161185	0.478803	-0.0966631	-0.170215	-0.321206	0.213	-0.427656	-0.373961	0.211688	-0.0545595	0.118248	0.0667623	0.121346	-0.0378803	-0.0837271	-0.147641	0.390623	-0.139332	-0.256854
-0.10157	-0.24348	0.0162465	-0.00699054	-0.138162	-0.0282099	0.100869	0.221946	-0.0656629	-0.0349197	0.312637	-0.16691	0.0369464	-0.460927	-0.168424	0.0160083	0.0130284	-0.207119	-0.212887	0.102752	0.148142	-0.154774	0.100166	0.358553	-0.49984	0.030711	0.366663	0.0269232	0.273032	0.330943	0.265147	-0.314292	0.508196	-0.00231765	-0.213298	-0.152088	0.0551763	-0.261143	-0.265708	0.164592	-0.145141	0.154879	0.100661	-0.00791294	-0.176284	-0.110108	-0.110242	0.294031	-0.0845506	-0.132827
0.00376503	-0.275453	0.118563	0.02934	-0.174837	-0.0570346	0.0944624	0.167923	-0.10235	-0.12151	0.366349	-0.111309	0.0219683	-0.58676	0.0377653	0.042603	0.159887	-0.201923	-0.330974	0.0509267	0.199355	-0.230569	0.025525	0.311121	-0.435229	-0.0474986	0.316737	0.100588	0.372146	0.390358	0.111774	-0.241863	0.524143	0.0208723	-0.213945	0.0495717	0.1289	-0.184597	-0.261165	0.0322769	-0.142157	0.302419	0.145847	-0.16208	-0.186059	-0.0641733	-0.0428455	0.185299	-0.0915222	-0.0661257
-0.0202417	-0.178592	0.0351334	0.084897	-0.130869	-0.0215746	0.152313	0.191006	-0.0998563	-0.0630814	0.325299	-0.154196	-0.0115303	-0.517933	-0.135002	0.00071956	0.054924	-0.146038	-0.236323	0.0431095	0.120335	-0.172318	0.0796246	0.360133	-0.497571	0.0664064	0.345666	0.0144294	0.242369	0.362128	0.155042	-0.259182	0.457682	0.030245	-0.211802	-0.0767972	0.0164679	-0.221354	-0.285439	0.0707314	-0.111847	0.189028	0.186077	-0.141489	-0.218484	-0.14099	-0.0913065	0.208176	-0.0392965	-0.0495986
0.172639	-0.0976817	0.302422	0.035829	-0.153273	0.0170513	0.417721	0.241506	0.154315	-0.120408	0.410394	-0.218246	-0.0100776	-0.402879	0.326689	0.0324796	0.295992	-0.0218624	-0.250116	-0.00616167	0.174848	0.0576391	0.212286	0.32198	-0.402542	0.0877596	0.252203	0.0594326	0.320695	0.543485	0.0851933	-0.400938	0.434348	0.0101195	-0.398251	0.0641906	-0.0695362	-0.0786322	-0.321553	0.033636	-0.137891	0.43079	0.0790292	-0.291971	-0.155973	-0.144551	0.0232239	0.321624	0.000787448	-0.210933
